candidate_id,Employer,Type,Company credit,Current job years,Average time,Seniority,Moving
2175841,Atos Origin,2,0,2,2.5,2,1
2175841,Intelligroup,1,1,4.5,2.5,2,1
2175841,Pacsoft Solutions,1,0,2,2.5,2,1
2175841,WebNSoft Infotech,2,0,2,2.5,2,1
2175840,Sarepta Therapeutics,0,0,2.5,1.3,2,0
2175840,Biogen Idec,0,1,1,1.3,2,1
2175840,"BioBridges, LLC (stationed at 0videa Bioparmaceuticals)",1,0,1,1.3,2,1
2175840,Massachusetts General Hospital,2,0,1.5,1.3,2,1
2175840,Brigham and Women's Hospital,2,0,0.5,1.3,0,1
2175839,Amway,1,1,20,10.3,2,0
2175839,DPC Electronics,2,0,0.5,10.3,4,1
2175838,"XPO Logistics, Inc.",0,1,4.5,6.7,4,0
2175838,Principal Fi0ncial Group,0,1,7.5,6.7,2,1
2175838,TMC Transportation,1,1,8,6.7,2,1
2175837,Sony Mobile Communications,1,1,2,1.9,2,0
2175837,比亚迪,2,0,0.5,1.9,2,1
2175837,ST-Ericsson,1,1,1,1.9,2,1
2175837,Sony Mobile Communications,1,1,4,1.9,2,1
2175837,Techfaith,0,1,2,1.9,2,1
2175836,EMC,0,2,1,4.3,2,0
2175836,Western Digital,0,2,5,4.3,2,1
2175836,Memeo Inc.,1,0,4.5,4.3,2,1
2175836,Impressed,2,0,4.5,4.3,2,1
2175836,"Cisco Systems, Inc",0,2,6.5,4.3,2,1
2175836,"Logicon, Inc",2,0,4,4.3,2,1
2175835,DDB,0,1,0.5,0.8,0,0
2175835,FleishmanHillard,0,1,0.5,0.8,0,1
2175833,Rödl & Partner - Rödl Langford de Kock LLP,2,0,2.5,1.5,2,0
2175833,Cherry Bekaert LLP,2,0,1.5,1.5,2,1
2175833,The Cliffs Communities,2,0,0.5,1.5,2,1
2175833,Bob Jones University Campus Store,2,0,1.5,1.5,2,1
2175832,Turn 10 Corporation (Yoh),2,0,1,1,2,0
2175832,FXVille,1,0,0.5,1,0,1
2175832,Camouflaj game studio,1,0,0.5,1,0,1
2175832,OmniKitten Games,2,0,1,1,2,1
2175832,New Game Town LLC,1,0,1.5,1,2,1
2175832,Randstad,0,0,1.5,1,2,1
2175831,"Rosebud Restaurants, Inc.",2,0,0.5,0.5,5,1
2175830,Glu Mobile,0,0,2,1.4,2,0
2175830,"ShadeMaker Productions, Inc",1,0,1,1.4,2,1
2175830,Digital Domain,2,0,0.5,1.4,2,1
2175830,ImageMovers Digital,1,0,2,1.4,2,1
2175830,TopOne (HK) Ltd.,1,0,1,1.4,2,1
2175830,Framstore CFC,2,0,1,1.4,2,1
2175830,Eurocom Developments Ltd,2,0,2,1.4,2,1
2175829,ADP,0,1,2.5,2.5,2,0
2175828,Imagi0tion Publishing,1,0,2,1.8,2,0
2175828,C+R Research,1,0,3,1.8,2,1
2175828,Shure Products Inc,2,0,1,1.8,2,1
2175828,INCCRRA,2,0,1,1.8,0,1
2175827,BroadVision,0,0,3.5,3.1,5,0
2175827,IncredibleCause,2,0,0.5,3.1,5,1
2175827,Spotzot.com,2,0,0.5,3.1,5,1
2175827,SpeedReg.com (Speed Registration),2,0,6,3.1,2,1
2175827,Peristyle Healthcare Planning,2,0,3,3.1,5,1
2175827,Smith Karng Architecture,2,0,1,3.1,5,1
2175827,Citadon,1,0,3.5,3.1,4,1
2175827,ESS Architects Inc.,2,0,6,3.1,4,1
2175827,Kaplan McLaughlin Diaz,2,0,3.5,3.1,2,1
2175826,BAE Systems,0,2,4.5,2.8,2,0
2175826,Compass Group North America,0,1,0.5,2.8,2,1
2175826,"Industrial Piping, Inc",1,0,4.5,2.8,2,1
2175826,"Hutchins & Moser, CPA",2,0,0.5,2.8,0,1
2175826,Unique USA Inc.,1,0,2,2.8,0,1
2175826,Small Business Accountiing Systems,2,0,5,2.8,0,1
2175825,FedEx Services,0,0,4,2.3,2,0
2175825,SC Johnson,1,0,0.5,2.3,0,1
2175824,Fairway Outdoor Advertising,1,0,3,3.9,2,0
2175824,OmniSources Southeast LLC,2,0,2,3.9,2,1
2175824,"Mount Vernon Mills, Inc.",1,0,3,3.9,2,1
2175824,"Conrad & Company, CPA's",0,0,7,3.9,2,1
2175824,"Tax Savers, Inc (Conrad & Company, CPA's)",2,0,4.5,3.9,4,1
2175823,VARIDESK,0,0,0.5,1.2,5,0
2175823,Staples Innovation Labs,2,0,1.5,1.2,5,1
2175823,Nike,0,2,1.5,1.2,5,1
2175822,"CPP, Inc",1,0,15,9,2,0
2175822,CGVAK USA Inc,2,0,3,9,2,1
2175821,Merck,1,2,31,31,2,0
2175820,EY,0,2,5,5,2,0
2175819,Integral Development Corporation,2,0,3,2,2,0
2175819,ThoughtWorks,1,0,1,2,2,1
2175818,PRA Health Sciences,0,1,0.5,3.2,5,0
2175818,TransPerfect,1,0,1,3.2,5,1
2175818,Amgen,0,1,8,3.2,5,1
2175817,PPD,1,1,1,4,2,0
2175817,Pharmaceutical Product Development (PPD),2,0,4,4,2,0
2175817,Illinois CancerCare,1,0,6,4,2,1
2175817,Washington University School of Medicine,2,1,5,4,2,1
2175816,EOPSS,2,0,9,9,2,0
2175815,SUNY Cobleskill,2,0,12,9.5,2,0
2175815,Prince Software Inc,2,0,7,9.5,4,1
2175814,Client of Cognizant,2,0,0.5,2.8,2,0
2175814,Cognizant,0,2,5,2.8,5,0
2175813,Shire Pharmaceuticals,2,0,1,2.3,2,0
2175813,Lonza,0,0,4,2.3,2,1
2175813,Merck Biomanufacturing Network,2,0,2,2.3,2,1
2175812,Sonoco Products Company,2,0,12,4.8,2,0
2175812,General Electric,2,2,2,4.8,2,1
2175812,The Reynolds & Reynolds Company,2,0,3,4.8,2,1
2175812,Grant Thornton,1,0,2,4.8,2,1
2175811,"Host A0lytics, Inc.",1,0,5,2.7,2,0
2175811,Computer solutions & software Inter0tio0l,1,0,0.5,2.7,2,1
2175811,Creative Technosoft Systems Pvt. Ltd.,1,0,2.5,2.7,2,1
2175811,"A0lytics, Inc",2,0,1.5,2.7,2,1
2175811,Futurz Soft Solutions,2,0,4,2.7,2,1
2175810,0tio0l Alliance of Latinoamerican and Caribbean Communities,0,0,2,1.3,2,0
2175810,The Resurrection Project,2,0,4,1.3,2,1
2175810,Enlace Chicago,2,0,0.5,1.3,2,1
2175810,Erie Neighborhood House,2,0,0.5,1.3,2,0
2175810,"NuZoo Media, Inc",1,0,0.5,1.3,2,1
2175810,Erie Neighborhood House,2,0,0.5,1.3,0,1
2175809,Intuit,0,2,1.5,2.4,2,0
2175809,Yahoo,0,1,3.5,2.4,2,1
2175809,Kraftwerk Design,1,0,1,2.4,2,1
2175809,"Owner, Web Designer & Developer",2,0,3.5,2.4,2,1
2175808,Inflection,1,0,1,2.7,2,0
2175808,TIBCO Software Inc.,1,1,2.5,2.7,2,1
2175808,Infosys Technologies Ltd,2,0,4.5,2.7,2,1
2175808,RedBlackTree,1,0,2.5,2.7,2,1
2175808,DSRC,1,0,3,2.7,2,1
2175807,Marist College,2,0,6,6,2,0
2175807,Mount Saint Mary College,2,0,6,6,2,1
2175806,Objective Systems Integrators,1,0,5,4.8,2,0
2175806,"All Weather, Inc.",1,0,1,4.8,2,1
2175806,DST Output,2,0,5,4.8,2,1
2175806,Agilent Technologies,0,1,4,4.8,2,1
2175806,Objective Systems Integrators,1,0,9,4.8,2,1
2175805,Yum! Brands,0,1,6,3.4,5,0
2175805,Taco Bell,0,1,6,3.4,4,1
2175805,Carlson Restaurants Worldwide,2,0,1,3.4,4,1
2175805,Brann Worldwide,0,0,2,3.4,2,1
2175805,McCann Worldgroup,0,1,2,3.4,2,1
2175804,Blizzard Entertainment,1,0,2.5,2.2,2,0
2175804,Kareo,1,0,1.5,2.2,2,1
2175804,GameSpy Industries,1,0,4,2.2,2,1
2175804,IGN Entertainment,0,0,2.5,2.2,2,1
2175804,InSight Health Corp.,2,0,2,2.2,4,1
2175804,PacifiCare,0,0,1,2.2,4,1
2175804,ReichesBaird,2,0,1,2.2,2,1
2175804,Comarco,0,0,3,2.2,2,1
2175804,PacifiCare,0,0,2.5,2.2,4,1
2175803,"FireEye, Inc.",0,1,0.5,2.1,2,0
2175803,Mobile Travel Technologies Ltd.,1,0,2.5,2.1,2,0
2175803,Oracle,0,2,3,2.1,2,1
2175803,Openet telecoms Ltd,2,0,2.5,2.1,2,1
2175800,VMware,0,2,1,2.1,2,0
2175800,Ancestry,0,1,2,2.1,2,1
2175800,Technosoft Corporation,1,0,1.5,2.1,2,1
2175800,iGATE Patni,2,0,2.5,2.1,2,1
2175800,Patni Computer Systems,2,0,3.5,2.1,2,1
2175799,Local University,2,0,2,6,2,0
2175799,US Postal Service,2,0,15.5,6,2,1
2175799,Social Security Administration,2,1,0.5,6,2,1
2175798,EY,0,2,2.5,2.3,4,0
2175798,HW Fisher & Company,2,0,4,2.3,2,1
2175798,2 Bedford Row,2,0,0.5,2.3,2,1
2175797,Bayer HealthCare,0,1,9,9,2,0
2175796,ATIS systems GmbH,1,0,1,2.7,4,0
2175796,BTEXX GmbH,1,0,0.5,2.7,2,1
2175796,Ratiodata IT-Lösungen & Services GmbH,2,0,6.5,2.7,2,1
2175795,Trammell Crow Company,0,0,1,1.3,2,0
2175795,JLL,0,1,1.5,1.3,2,1
2175794,MWRD,2,0,2,1.7,2,0
2175794,Governor's Office of Information Technology,2,0,2.5,1.7,2,1
2175794,Colorado Division of Water Resources,2,0,0.5,1.7,2,1
2175793,Accenture,0,2,7.5,2.4,4,0
2175793,eBay,0,2,0.5,2.4,2,1
2175793,Lloyds Banking Group,0,2,1,2.4,2,1
2175793,KPMG in Ireland,2,2,0.5,2.4,2,1
2175792,Sogou,0,1,1,1,2,1
2175791,Hakuhodo Communications Asia Pte Ltd,2,0,7.5,4,4,0
2175791,Innity Pte Ltd,2,0,1,4,2,1
2175790,LTCG,1,1,4.5,3.4,2,0
2175790,FICO,2,0,5,3.4,2,1
2175790,Medica,2,0,2,3.4,2,1
2175790,Itiliti - PeopleClick,2,0,3.5,3.4,2,1
2175790,United HealthCare,2,0,5,3.4,2,1
2175790,"Summit Medical Systems, Inc.",2,0,0.5,3.4,2,1
2175789,Cognizant Technology Solutions,0,2,3,3,4,0
2175788,TELUS,0,1,8,5.2,2,0
2175788,SITEL (ClientLogic),1,1,7,5.2,4,1
2175788,MarchFIRST Inc,2,0,0.5,5.2,2,1
2175787,Hemex AG,1,0,4,3.8,2,0
2175787,NSF Inter0tio0l,2,1,3.5,3.8,5,0
2175787,AAR Consult & Trade GmbH,2,0,3,3.8,2,0
2175787,Finox AG,2,0,6,3.8,2,0
2175787,Cilag AG (Johnson&Johnson),2,0,2.5,3.8,2,1
2175786,Ellie Mae,0,0,0.5,4.1,2,0
2175786,Ness USA Inc,2,0,3,4.1,4,1
2175786,Ness Technologies,0,0,8,4.1,4,1
2175786,Global Edge Software Limited,2,0,5,4.1,2,1
2175785,Nexidia,1,0,1.5,4.1,2,0
2175785,ADP,0,1,8,4.1,2,1
2175785,"Employease, Inc.",1,0,7,4.1,2,1
2175785,"Intellimedia Commerce, Inc.",2,0,3,4.1,2,1
2175785,"Shoppers Express, Inc.",2,0,1,4.1,2,1
2175785,Nortel,2,0,4,4.1,2,1
2175784,Sogeti Sweden,0,1,2,5.4,5,0
2175784,Fujitsu Services AB,2,0,4,5.4,2,1
2175784,TechTeam Global,2,0,5.5,5.4,4,1
2175784,Digital Equipment Corporation,2,0,10,5.4,2,1
2175783,EY,0,2,1.5,4.1,2,0
2175783,PwC,2,2,7.5,4.1,2,1
2175783,Unisys,0,1,2.5,4.1,4,1
2175783,BearingPoint,2,1,5,4.1,2,1
2175782,Starbucks,0,2,0.5,2.4,5,0
2175782,L'Oréal,2,0,1,2.4,5,1
2175782,Starbucks,0,2,2.5,2.4,5,1
2175782,Starbucks Coffee Company,2,0,2,2.4,5,1
2175782,Pizza Hut,0,1,7,2.4,5,1
2175782,Gateway,1,1,3.5,2.4,5,1
2175782,Yum! Brands,0,1,0.5,2.4,4,1
2175782,AkzoNobel Car Refinishes,0,1,3,2.4,2,1
2175782,GORDON BAILEY & 1,2,0,2,2.4,2,1
2175781,IBM T. J. Watson Research Center,0,2,8,8,2,0
2175780,Yazaki North & Central America,1,1,1,7,2,0
2175780,Tyco Electronics,2,0,9.5,7,2,0
2175780,Molex,1,1,6,7,2,1
2175780,Thomass & Betts Automotive,2,0,9.5,7,2,1
2175780,Augat,2,0,6,7,2,1
2175780,Mayco Plastics,2,0,10,7,2,1
2175779,BlackBerry,0,1,0.5,1.7,2,0
2175779,California Department of Justice,2,1,2,1.7,2,1
2175779,Genentech,1,2,2,1.7,2,1
2175779,HBO,0,1,2,1.7,2,1
2175779,California,2,0,2.5,1.7,2,1
2175779,Medha Computers,2,0,1,1.7,2,1
2175778,KPMG US,2,2,2,2,2,0
2175777,BenefitMall,1,1,0.5,0.6,2,0
2175777,Creative Circle,0,1,0.5,0.6,2,0
2175777,ACTIVE Network,1,1,1,0.6,2,1
2175777,South Caroli0 Department of Commerce,2,0,0.5,0.6,2,1
2175777,Kee0nSuggs Insurance,0,0,0.5,0.6,2,1
2175776,Strategic Solutions Division of PRA Health Sciences,1,1,1.5,3.4,2,0
2175776,ICON plc,0,1,7,3.4,2,1
2175776,sanofi-aventis,2,0,1,3.4,2,1
2175776,ReSearch Pharmaceutical Services,2,0,1.5,3.4,2,1
2175776,PPD,1,1,3.5,3.4,2,1
2175776,Concepts in Pharmaceutical Research,2,0,2.5,3.4,4,1
2175776,Doctor's Clinic Research,2,0,7,3.4,2,1
2175775,Veeam Software,1,1,4,2.3,2,0
2175775,Avnet Technology Solutions,0,1,0.5,2.3,2,1
2175774,Lonza,0,2,9.5,9.5,4,0
2175773,Google,0,2,1.5,2.4,2,0
2175773,mCubed Labs,1,0,3.5,2.4,2,1
2175773,Neumont University,2,0,3.5,2.4,2,1
2175773,Qualtrics,1,1,1,2.4,2,1
2175772,Novelis,1,1,1,5.5,2,0
2175772,South Lyon Aquatics,2,0,5,5.5,2,0
2175772,Halla Visteon Climate Control,2,0,13,5.5,2,1
2175772,"Detroit Center Tool, Inc",2,0,3,5.5,2,1
2175771,Quantros,1,0,1.5,2.4,4,0
2175771,VMware,0,2,2.5,2.4,4,1
2175771,Kodak Gallery,2,0,1.5,2.4,4,1
2175771,eTouch Systems,1,0,4,2.4,4,1
2175770,IBM T. J. Watson Research Center,0,2,10,3.5,2,0
2175770,Philips,0,1,0.5,3.5,2,1
2175770,NeoMtel,1,0,0.5,3.5,2,1
2175770,CGI - Global Infrastructure Services,0,1,3,3.5,5,1
2175769,atbiz AB,2,0,4,5.7,5,0
2175769,Logica Infrastrucure Ma0gement,2,0,2.5,5.7,5,1
2175769,Strategic,1,0,2,5.7,4,1
2175769,Ericsson AB,0,2,6.5,5.7,4,1
2175769,Compaq,2,0,0.5,5.7,5,1
2175769,Digital Equipment,2,0,18.5,5.7,5,1
2175768,SAP,2,0,3.5,3.5,2,0
2175767,Infinite Computer Solutions,0,1,3.5,3.5,2,0
2175766,Intel Corporation,0,2,5.5,3,2,0
2175766,Atmel,2,0,1.5,3,2,1
2175766,Lenovo,0,1,2,3,2,1
2175765,Buffalo Wild Wings,0,1,1,2.8,2,0
2175765,MOM Brands,1,1,4,2.8,2,1
2175765,City of Eden Prairie,2,0,3.5,2.8,2,1
2175764,KPMG AG,2,2,1,2,4,0
2175764,NTT DATA Deutschland GmbH,1,1,3,2,2,1
2175764,HSBC,0,2,2,2,2,1
2175763,Hatch Stamping and Assembly,1,0,3,3.8,2,0
2175763,Hi-Lex Corporation,2,0,8.5,3.8,2,1
2175763,1-American Products,1,0,3,3.8,2,1
2175763,Edscha North America,1,1,0.5,3.8,2,1
2175762,Eberspaecher,1,1,3,3.6,2,0
2175762,Weber Automotive Corporation,2,0,1,3.6,2,1
2175762,Constellium,0,1,2,3.6,2,1
2175762,Hart Precision Products,1,0,1,3.6,2,1
2175762,"Webasto Product North America, Inc.",2,0,3,3.6,2,1
2175762,FTE automotive GmbH,1,1,7.5,3.6,2,1
2175762,Master Automatic Inc.,2,0,2,3.6,2,1
2175762,FTE automotive GmbH,1,0,8,3.6,2,1
2175762,Tiechon Industries Inc.,2,0,5,3.6,2,1
2175761,Lumileds (Under Adecco),1,1,0.5,2.2,2,0
2175761,Hanwha Q CELLS,0,1,2.5,2.2,2,1
2175761,Device Semiconductor Sdn Bhd,1,0,3.5,2.2,2,1
2175760,Cognizant Technology Solutions,0,2,1,1,5,0
2175759,KPMG,2,2,5.5,5.5,4,0
2175758,Imprivata,0,0,2,1.7,5,0
2175758,Citrix Systems,0,1,2,1.7,5,1
2175758,Visto Coporation,2,0,1,1.7,5,1
2175757,Starbucks,0,2,3.5,2.7,5,0
2175757,Razorfish,0,1,3,2.7,5,1
2175757,DDB Seattle,2,0,3,2.7,5,1
2175757,Grey Worldwide,1,0,3,2.7,2,1
2175757,OneSource marketing,0,0,1.5,2.7,2,1
2175757,AGHC,2,0,3,2.7,2,1
2175757,TBWA/Chiat Day,1,0,2.5,2.7,2,1
2175757,Quantum Group/Commonhealth,2,0,1.5,2.7,2,1
2175757,Imedia,1,0,3,2.7,2,1
2175756,J. Walter Thompson Worldwide,0,1,1,1.8,5,0
2175756,DDB Group Singapore,0,0,1.5,1.8,5,1
2175756,Havas Worldwide Singapore ( formerly Euro RSCG),2,0,3,1.8,5,1
2175756,JWT Singapore & Hong Kong,2,0,4.5,1.8,5,1
2175756,Grey Singapore,2,0,0.5,1.8,5,1
2175756,Young & Rubicam Singapore,2,0,1.5,1.8,5,1
2175756,Underline Fitch Singapore,2,0,0.5,1.8,5,1
2175756,Ogilvy Group,2,0,0.5,1.8,5,1
2175756,Young & Rubicam Singapore,2,0,4,1.8,5,1
2175756,Batey Ads,0,0,1,1.8,2,1
2175755,CGI,0,1,3,7.4,4,0
2175755,Logica,0,1,4.5,7.4,4,1
2175755,IBM,0,2,5,7.4,2,1
2175755,Ericsson,0,2,17,7.4,4,1
2175754,SwimOutlet.com,1,0,6,5.7,4,0
2175754,iSport.com,2,0,6,5.7,4,0
2175754,Funmobility,1,0,5,5.7,2,1
2175753,Accenture,0,2,16,16,4,0
2175752,"Sorrento Therapeutics, Inc",0,0,2,2,5,0
2175752,Are0 Pharmaceuticals,0,0,1,2,5,1
2175752,Allergan,0,1,3,2,4,1
2175752,Cadence Pharmaceuticals,2,0,2,2,5,1
2175752,Ionis Pharmaceuticals,0,0,1,2,5,1
2175752,Eisai,0,1,1,2,4,1
2175752,Ligand Pharmaceuticals,0,0,4,2,4,1
2175752,Pfizer,0,2,3,2,4,1
2175752,"Pacira Pharmaceuticals, Inc",0,0,1,2,2,1
2175751,Oracle,0,2,4.5,3.8,2,0
2175751,Staff Consultant - Oracle Fusion 1dleware,2,0,3,3.8,2,1
2175750,Pearson Education North America,0,1,1.5,4.3,2,0
2175750,Tata Consultancy Services,0,1,7,4.3,2,1
2175749,Kostal of America,2,0,5,3.6,2,0
2175749,Continental Automotive Systems,2,0,5,3.6,2,1
2175749,Daimler Chrysler,0,1,0.5,3.6,2,1
2175749,Lear Corporation,0,1,4,3.6,2,1
2175748,Fougera Pharmaceuticals Inc,1,0,6.5,3.1,2,0
2175748,MSC Industrial Supply,0,1,0.5,3.1,2,1
2175748,Henry Schein,0,1,0.5,3.1,2,1
2175748,Levitz Furniture,1,1,7.5,3.1,2,1
2175748,Cohen & Slamowitz,2,0,2,3.1,2,1
2175748,Oxford Resources Corp.,2,0,2.5,3.1,2,1
2175748,Dun & Bradstreet,0,1,2.5,3.1,2,1
2175747,"Cisco Systems, Inc",2,0,1,1.2,2,0
2175747,Alaska Airlines,0,1,2,1.2,2,1
2175747,Southern California Edison,1,1,1,1.2,2,1
2175747,Virginia Common Wealth Bank,2,0,1,1.2,2,1
2175747,Dean Health,2,0,1,1.2,2,1
2175747,DHL IT Services,2,0,1,1.2,2,1
2175746,Aberdeen Asset Ma0gement,0,1,0.5,3.4,2,0
2175746,BDO LLP,2,0,2,3.4,2,0
2175746,PricewaterhouseCoopers,1,2,6.5,3.4,2,1
2175746,Ernst & Young,2,1,3,3.4,2,1
2175745,RRC Poland,1,0,8.5,3.4,2,0
2175745,EuroBank S.A.,2,0,4,3.4,2,1
2175745,InfoTrans IT sp. zo.o.,2,0,2,3.4,2,1
2175745,eProject S.A.,2,0,1,3.4,2,1
2175744,eBay,0,2,0.5,4.2,2,0
2175744,Raytheon BBN Technologies,2,0,3.5,4.2,2,1
2175744,Carnegie Mellon University,2,1,8.5,4.2,2,1
2175743,Acuity Brands,0,1,1,4.8,2,0
2175743,Eaton's Cooper Lighting,2,0,2,4.8,2,1
2175743,USTech Laboratory,2,0,11.5,4.8,2,1
2175742,Agiboo,1,0,3.5,1.8,4,0
2175742,Eyefreight,1,0,1,1.8,2,1
2175742,ABN AMRO Bank N.V,1,1,0.5,1.8,2,1
2175742,UST Global,1,1,1,1.8,2,1
2175742,Greenfield Online,2,0,3,1.8,2,1
2175741,KPMG UK,2,2,9.5,5.3,2,0
2175741,MWH Global,1,1,1,5.3,2,1
2175740,AMOSCA,1,0,1,1.8,4,0
2175740,Alma Consulting,2,0,2,1.8,2,1
2175740,Thomson Reuters,0,2,1.5,1.8,2,1
2175740,Alma Consulting UK Ltd,2,0,2,1.8,4,1
2175740,Tax Computer Systems Ltd,1,0,2,1.8,2,1
2175740,Skillsare0 Ltd,2,0,2,1.8,2,1
2175739,DPT Laboratories,1,1,10,9.5,2,0
2175739,Abbott,0,2,9,9.5,2,1
2175738,Ardea Bioscienes a wholly owned subsidiary of AstraZeneca,2,0,1.5,2.6,5,0
2175738,AbbVie,0,1,2,2.6,5,1
2175738,Abbott Laboratories,2,2,1,2.6,5,1
2175738,Novartis Oncology,0,2,2.5,2.6,5,1
2175738,Amylin Pharmaceuticals,0,1,5.5,2.6,5,1
2175738,Maxim Pharmaceuticals,0,0,3,2.6,4,1
2175738,Quintiles,0,2,3,2.6,2,1
2175737,Unilever,0,2,13.5,7,5,0
2175737,The New Power Company,2,0,2,7,4,1
2175737,eHobbies,1,0,2,7,5,1
2175737,The Walt Disney Company,0,1,2,7,4,1
2175737,Taco Bell,0,1,0.5,7,4,1
2175737,Slack Barshinger & Partners,2,0,22,7,4,1
2175736,Obvion,1,0,5,1.5,2,0
2175736,QNH Consulting,1,0,1.5,1.5,2,0
2175736,Capgemini,0,1,7,1.5,4,1
2175736,Dy0lean b.v.,1,0,0.5,1.5,2,1
2175736,Obvion,1,0,1,1.5,2,1
2175736,Philips,0,1,0.5,1.5,2,1
2175736,ING Nederland,0,1,0.5,1.5,2,1
2175736,Loyalis,1,0,0.5,1.5,2,1
2175736,APG,1,1,0.5,1.5,2,1
2175736,ABN AMRO Bank N.V.,1,1,0.5,1.5,2,1
2175736,APG,1,1,0.5,1.5,2,1
2175736,ABN AMRO Bank N.V,1,1,0.5,1.5,2,1
2175736,APG,1,1,1,1.5,2,1
2175735,Samsung Electronics,0,2,4.5,4.3,2,0
2175735,Brocade Communications Systems,2,0,11,4.3,2,1
2175735,Orbital Sciences Corporation,0,1,2,4.3,2,1
2175735,Xerox,0,1,2,4.3,2,1
2175735,0tio0l University of Singapore,2,1,2,4.3,2,1
2175734,SY0PTIC Visual Effect,2,0,2.5,3.5,2,0
2175734,Paizo Publishing,1,0,4,3.5,2,0
2175734,Xia Taptara,2,0,4,3.5,2,0
2175734,CreativMobi,2,0,5.5,3.5,2,0
2175734,Voltage Entertainment,2,0,0.5,3.5,2,1
2175734,Cryptozoic Entertainment,1,0,1,3.5,2,1
2175734,Are0Net,1,0,7.5,3.5,2,1
2175734,Hulabee Entertainment,2,0,3,3.5,2,1
2175733,Carestream Health,2,0,2.5,2.3,2,0
2175733,VirtualScopics,0,0,0.5,2.3,2,1
2175733,Windstream Communications,2,0,1.5,2.3,2,1
2175733,Harris RF Communications,0,1,6,2.3,2,1
2175733,Goodrich ISR Systems,0,1,1,2.3,2,1
2175731,Nortek Security & Control LLC,1,0,0.5,2.2,2,0
2175731,Qualcomm,0,2,0.5,2.2,2,1
2175731,"Omnitracs, LLC formerly Qualcomm QES",2,0,4.5,2.2,2,1
2175731,CardioNet,2,0,1,2.2,2,1
2175731,Sony Electronics,0,1,4.5,2.2,2,1
2175730,AlienVault,1,0,4,5.75,4,0
2175730,ValuePoint Networks,1,0,7.5,5.8,4,1
2175729,Toys For Bob/ Activision Blizzard,2,0,4.5,4.1,2,0
2175729,0mco Bandai,2,0,3.5,4.1,2,1
2175729,SEGA,0,1,4.5,4.1,2,1
2175729,3DO,0,0,4,4.1,2,1
2175728,Hardsuit Labs,1,0,1,1.9,2,0
2175728,Sig0l Studios,1,0,2,1.9,2,1
2175728,DigiPen Institute of Technology,2,0,1,1.9,2,1
2175728,Paradise Pet Lodge,2,0,3.5,1.9,2,1
2175727,Cognizant,0,2,9,9,2,0
2175725,Sony Mobile Communications,1,1,3,7.5,2,0
2175725,Motorola Mobility,0,2,12,7.5,2,1
2175724,Teva Pharmaceutical Industries Ltd,2,0,6,3.3,2,0
2175724,DiscoveryLabs Inc,2,0,2.5,3.3,2,1
2175724,Digestive Care Inc,2,0,1.5,3.3,2,1
2175723,TBWA\ Group Singapore,0,0,0.5,1.5,5,0
2175723,Ying Communications,1,0,3.5,1.5,5,1
2175723,TBWA \ Singapore,2,0,0.5,1.5,4,1
2175723,McCann Worldgroup,0,1,1,1.5,2,1
2175723,OgilvyOne Worldwide,0,1,3,1.5,2,1
2175723,McCann Worldgroup,0,1,0.5,1.5,2,1
2175722,Dataguise,1,0,5.5,2.6,2,0
2175722,Miri InfoTech,1,0,2,2.6,2,1
2175722,Daata Technologies,2,0,2.5,2.6,2,1
2175722,Kapcom Technologies,2,0,0.5,2.6,2,1
2175721,Heineken USA,2,0,2.5,5.8,5,0
2175721,Diageo North America,2,0,4,5.8,5,1
2175721,Unilever Asia,2,0,11,5.8,5,1
2175720,Bosch North America,1,1,20.5,8.8,2,0
2175720,"Charles E. Jarrell Mechanical Contracting Company,",2,0,4,8.8,2,1
2175720,McDonnell Douglas Corporation,2,0,2,8.8,2,1
2175719,The Consumer Goods Forum,2,0,1,3.2,5,0
2175719,Autodesk,0,2,10.5,6,2,1
2175719,Pen0,0,0,4.5,6,4,1
2175719,Drouot L'Hermine Consultants,2,0,3,6,2,1
2175718,Cisco Systems,0,2,17.5,17.5,4,0
2175717,Robert Bosch LLC,2,0,4,3.13,2,0
2175717,1A Consulting s. r. o,1,0,1,2.5,4,1
2175717,Sokrates Golf & Country Club,2,0,5.5,2.5,2,1
2175717,BESTSPORT,1,0,2,2.5,2,1
2175716,"Benjamin Franklin Plumbing, LLC",1,0,1,1,2,0
2175716,Dallas Fort Worth American Marketing Association,0,0,1,1,2,1
2175716,Steve Harvey Mentoring Program for Young Men,2,0,0.5,1,2,1
2175716,Viverae,1,0,2,1,2,1
2175716,Equita Fi0ncial and Insurance Services,1,0,0.5,1,2,1
2175716,Charming Charlie,1,1,1,1,2,1
2175715,BayOne Solutions,1,0,1.5,1.9,2,0
2175715,SapientNitro,0,1,3,1.9,2,1
2175715,HCL Technologies,0,1,2,1.9,2,1
2175715,Cynex Global,2,0,1,1.9,2,1
2175715,"Ite0ct, NOIDA",2,0,2,1.9,2,1
2175714,Benteler Automotive,1,0,2.5,5,2,0
2175714,Mag0 Inter0tio0l,0,2,0.5,5,2,1
2175714,Benteler Automotive,1,0,12,5,2,1
2175713,XMPie,1,0,5.5,7.3,5,0
2175713,Fuji Xerox Singapore,1,0,10.5,7.3,4,1
2175713,Scitex Digital Printing Asia Pacific,2,0,6,7.3,4,1
2175712,Techdemocracy LLC,2,0,4.5,3.75,2,0
2175712,TREWPORT TECHNOLOGIES,1,0,3,3.75,2,1
